part_number,name_he,name_en,manufacturer,category,side,part_type,notes,is_active,cross_refs,fitments
04465-52320,רפידות בלם קדמיות — טויוטה PRIUS C,FRONT BRAKE PAD SET,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: parts.frontiertoyota.com. https://parts.frontiertoyota.com/oem-parts/toyota-oem-front-brake-pad-set-2012-2019-prius-c-446552320",1,OEM:04465-52320:Toyota,טויוטה:PRIUS C:2012:2018
04465-47080,רפידות בלם קדמיות — טויוטה PRIUS,FRONT BRAKE PAD SET,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: parts.frontiertoyota.com, toyotapartsdeal.com. https://parts.frontiertoyota.com/oem-parts/toyota-oem-front-brake-pad-set-2016-2022-prius-2017-2019-prius-prime-446547080",1,OEM:04465-47080:Toyota,טויוטה:PRIUS:2016:2022; טויוטה:COROLLA:2020:2024:1.8 / 2.0; טויוטה:PRIUS:2016:2022:1.8 (2ZR-FXE)
04465-47070,רפידות בלם קדמיות — טויוטה PRIUS,FRONT BRAKE PADS,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: parts.frontiertoyota.com, toyotapartsdeal.com. https://parts.frontiertoyota.com/oem-parts/toyota-oem-front-brake-pad-set-2010-2015-prius-446547070",1,OEM:04465-47070:Toyota,טויוטה:PRIUS:2010:2015; טויוטה:PRIUS:2010:2015:1.8 (2ZR-FXE)
04465-02410,רפידות בלם קדמיות — טויוטה COROLLA,"BRAKE PADS, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: wholesaledirect.moderntoyota.com, toyotapartsdeal.com. https://wholesaledirect.moderntoyota.com/oem-parts/toyota-brake-pads-front-446502410",1,OEM:04465-02410:Toyota,טויוטה:COROLLA:2014:2019; טויוטה:COROLLA:2014:2019:1.8
04465-02010,רפידות בלם קדמיות — טויוטה COROLLA,"BRAKE PADS, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: wholesaledirect.moderntoyota.com, toyotapartsdeal.com. https://wholesaledirect.moderntoyota.com/oem-parts/toyota-brake-pads-front-446502010",1,OEM:04465-02010:Toyota,טויוטה:COROLLA:1998:2002; טויוטה:COROLLA:1998:2002:1.8
04465-02460,רפידות בלם קדמיות — טויוטה COROLLA,"BRAKE PADS, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: wholesaledirect.moderntoyota.com, toyotapartsdeal.com. https://wholesaledirect.moderntoyota.com/oem-parts/toyota-brake-pads-front-446502460",1,OEM:04465-02460:Toyota,טויוטה:COROLLA:2020:2026; טויוטה:COROLLA:2020:2024:1.8 / 2.0
17801-28010,מסנן אוויר — טויוטה RAV4,AIR FILTER,Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: wholesaledirect.moderntoyota.com, toyotapartsdeal.com. https://wholesaledirect.moderntoyota.com/oem-parts/toyota-air-filter-1780128010",1,OEM:17801-28010:Toyota,טויוטה:RAV4:2001:2005; טויוטה:RAV4:2001:2005:2.0 / 2.4
K0Y1-33-28ZB,רפידות בלם קדמיות — מאזדה CX-5,"BRAKE PADS, FRONT",Mazda,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: mazda.oempartsonline.com. https://mazda.oempartsonline.com/oem-parts/mazda-brake-pads-front-k0y13328zb",1,OEM:K0Y1-33-28ZB:Mazda,מאזדה:CX-5:2013:2020
K0Y1-33-28ZA,רפידות בלם קדמיות — מאזדה CX-5,"PAD SUB SET, FRONT CALIPER",Mazda,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: parts.mazdausa.com. https://parts.mazdausa.com/p/Mazda__CX-5/PAD-SUB-SET--FRT-CALIPER/105466144/K0Y1-33-28ZA.html",1,OEM:K0Y1-33-28ZA:Mazda,מאזדה:CX-5
43512-52120,דיסק בלם קדמי — טויוטה PRIUS C,FRONT BRAKE ROTOR,Toyota,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: parts.frontiertoyota.com. https://parts.frontiertoyota.com/oem-parts/toyota-front-brake-rotor-2012-2019-prius-c-2006-2011-yaris-hb-2007-2014-yaris-sedan-4351252120",1,OEM:43512-52120:Toyota,טויוטה:PRIUS C:2012:2019
43512-02370,דיסק בלם קדמי — טויוטה COROLLA,"DISC BRAKE ROTOR, FRONT",Toyota,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: parts.olathetoyota.com. https://parts.olathetoyota.com/oem-parts/toyota-disc-brake-rotor-front-4351202370",1,OEM:43512-02370:Toyota,טויוטה:COROLLA:2020:2025
54651-N9200,בולם זעזועים קדמי — יונדאי TUCSON,"SUSPENSION STRUT, FRONT",Hyundai,מתלים,,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundai.oempartsonline.com. https://hyundai.oempartsonline.com/oem-parts/hyundai-suspension-strut-54651n9200",1,OEM:54651-N9200:Hyundai,יונדאי:TUCSON:2022:2024
54651-AA720,בולם זעזועים קדמי — יונדאי ELANTRA,"STRUT, FRONT",Hyundai,מתלים,,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundai.oempartsonline.com. https://hyundai.oempartsonline.com/oem-parts/hyundai-strut-54651aa720",1,OEM:54651-AA720:Hyundai,יונדאי:ELANTRA:2021:2023
54650-AA760,בולם זעזועים קדמי — יונדאי ELANTRA,"STRUT, FRONT",Hyundai,מתלים,,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundai.oempartsonline.com. https://hyundai.oempartsonline.com/oem-parts/hyundai-strut-54650aa760",1,OEM:54650-AA760:Hyundai,יונדאי:ELANTRA:2024:2026
54651-AA760,בולם זעזועים קדמי — יונדאי ELANTRA,"STRUT, FRONT",Hyundai,מתלים,,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaioempartsdirect.com. https://www.hyundaioempartsdirect.com/oem-parts/hyundai-strut-54651aa760",1,OEM:54651-AA760:Hyundai,יונדאי:ELANTRA:2024:2026
54650-BYBA0,בולם זעזועים קדמי — יונדאי ELANTRA,"STRUT, FRONT",Hyundai,מתלים,,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundai.oempartsonline.com. https://hyundai.oempartsonline.com/oem-parts/hyundai-strut-54650byba0",1,OEM:54650-BYBA0:Hyundai,יונדאי:ELANTRA:2021:2026
17801-77050,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-77050:Toyota,טויוטה:COROLLA:2019:2024; טויוטה:RAV4:2019:2024:2.5; טויוטה:C-HR:2017:2022:2.0 (3ZR-FAE)
17801-F0020,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-F0020:Toyota,טויוטה:COROLLA:2020:2024; טויוטה:RAV4:2019:2024:2.5
17801-21050,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-21050:Toyota,טויוטה:COROLLA:2009:2013
17801-0T030,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-0T030:Toyota,טויוטה:COROLLA:2009:2019
17801-AD010,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-AD010:Toyota,טויוטה:COROLLA:2009:2013; טויוטה:RAV4:2009:2012:2.5 / 3.5
17801-22020,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-22020:Toyota,טויוטה:COROLLA:2003:2008
17801-0D020,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-0D020:Toyota,טויוטה:COROLLA:2003:2008
17801-02030,מסנן אוויר — טויוטה COROLLA,"ELEMENT SUB-ASSY, AIR CLEANER FILTER",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-air_filter.html",1,OEM:17801-02030:Toyota,טויוטה:COROLLA:1993:2002
87139-07020,מסנן מזגן — טויוטה COROLLA,AIR REFINER ELEMENT / CABIN AIR FILTER,Toyota,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-cabin_air_filter.html",1,OEM:87139-07020:Toyota,טויוטה:COROLLA:2013:2019:1.8 / 2.4
87139-0E040,מסנן מזגן — טויוטה COROLLA,AIR REFINER ELEMENT / CABIN AIR FILTER,Toyota,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-cabin_air_filter.html",1,OEM:87139-0E040:Toyota,טויוטה:COROLLA:2020:2024:1.8 / 2.0
87139-28020,מסנן מזגן — טויוטה COROLLA,AIR REFINER ELEMENT / CABIN AIR FILTER,Toyota,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-cabin_air_filter.html",1,OEM:87139-28020:Toyota,טויוטה:COROLLA:2019:2024:1.8 / 2.0
87139-52020,מסנן מזגן — טויוטה COROLLA,AIR REFINER ELEMENT / CABIN AIR FILTER,Toyota,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-cabin_air_filter.html",1,OEM:87139-52020:Toyota,טויוטה:COROLLA:2009:2013:1.8
87139-50060,מסנן מזגן — טויוטה COROLLA,AIR REFINER ELEMENT / CABIN AIR FILTER,Toyota,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-cabin_air_filter.html",1,OEM:87139-50060:Toyota,טויוטה:COROLLA:2009:2013:1.8 / 2.4
87139-02090,מסנן מזגן — טויוטה COROLLA,AIR REFINER ELEMENT / CABIN AIR FILTER,Toyota,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-cabin_air_filter.html",1,OEM:87139-02090:Toyota,טויוטה:COROLLA:2009:2013:1.8 / 2.4
88568-02020,מסנן מזגן — טויוטה COROLLA,AIR REFINER ELEMENT / CABIN AIR FILTER,Toyota,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-cabin_air_filter.html",1,OEM:88568-02020:Toyota,טויוטה:COROLLA:2003:2008:1.8
90915-10003,מסנן שמן — טויוטה COROLLA,OIL FILTER SUB-ASSY,Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-oil_filter.html",1,OEM:90915-10003:Toyota,טויוטה:COROLLA:2015:2024:1.8 / 2.0; טויוטה:YARIS:2006:2018:1.5 (1NZ-FE); טויוטה:C-HR:2017:2022:2.0 (3ZR-FAE)
90915-10004,מסנן שמן — טויוטה COROLLA,OIL FILTER SUB-ASSY,Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-oil_filter.html",1,OEM:90915-10004:Toyota,טויוטה:COROLLA:2009:2013:1.8 / 2.4
04152-37010,מסנן שמן — טויוטה COROLLA,OIL FILTER SUB-ASSY,Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-oil_filter.html",1,OEM:04152-37010:Toyota,טויוטה:COROLLA:2009:2017:1.8 / 2.4; טויוטה:C-HR:2017:2018:2.0 (3ZR-FAE)
90080-91058,מסנן שמן — טויוטה COROLLA,OIL FILTER SUB-ASSY,Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-oil_filter.html",1,OEM:90080-91058:Toyota,טויוטה:COROLLA:1993:2005:1.6 / 1.8
90915-TA001,מסנן שמן — טויוטה COROLLA,OIL FILTER SUB-ASSY,Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-oil_filter.html",1,OEM:90915-TA001:Toyota,טויוטה:COROLLA:2004:2008:1.8
90915-TA002,מסנן שמן — טויוטה COROLLA,OIL FILTER SUB-ASSY,Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-oil_filter.html",1,OEM:90915-TA002:Toyota,טויוטה:COROLLA:2009:2013:1.8 / 2.4
26300-2Y500,מסנן שמן — קיה RIO,ENGINE OIL FILTER ASSEMBLY,Kia,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-rio-oil_filter.html",1,OEM:26300-2Y500:Kia,קיה:RIO:2000:2005:1.5 / 1.6
26300-35502,מסנן שמן — קיה RIO,ENGINE OIL FILTER ASSEMBLY,Kia,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com, hyundaipartsdeal.com. https://www.kiapartsnow.com/oem-kia-rio-oil_filter.html",1,OEM:26300-35502:Kia,קיה:RIO:2005:2011:1.6; יונדאי:TUCSON:2004:2009:MPI
26300-2M000,מסנן שמן — קיה RIO,ENGINE OIL FILTER ASSEMBLY,Kia,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-rio-oil_filter.html",1,OEM:26300-2M000:Kia,קיה:RIO:2018:2023:1.6 Gamma-II
26300-35501,מסנן שמן — קיה RIO,ENGINE OIL FILTER ASSEMBLY,Kia,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com, hyundaipartsdeal.com. https://www.kiapartsnow.com/oem-kia-rio-oil_filter.html",1,OEM:26300-35501:Kia,קיה:RIO:2005:2006:1.6; יונדאי:TUCSON:2004:2006
26350-2M000,מסנן שמן — קיה RIO,ENGINE OIL FILTER ASSEMBLY,Kia,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com, hyundaipartsdeal.com. https://www.kiapartsnow.com/oem-kia-rio-oil_filter.html",1,OEM:26350-2M000:Kia,קיה:RIO:2018:2023:1.6 Gamma-II; יונדאי:TUCSON:2022:2026:TCI-GDI
54651-D3160,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, LEFT",Hyundai,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54651-D3160:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
54661-2S150,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, RIGHT",Hyundai,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54661-2S150:Hyundai,יונדאי:TUCSON:2009:2013:MPI
55311-2S011,בולם זעזועים אחורי — יונדאי TUCSON,REAR SHOCK ABSORBER ASSEMBLY,Hyundai,מתלים,,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com, kiapartsnow.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:55311-2S011:Hyundai,יונדאי:TUCSON:2009:2013:MPI; קיה:SPORTAGE:2010:2013:2.0 / 2.4 Theta 2
54651-D3000,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, LEFT",Hyundai,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54651-D3000:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
54661-D3000,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, RIGHT",Hyundai,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54661-D3000:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
55311-D3000,בולם זעזועים אחורי — יונדאי TUCSON,REAR SHOCK ABSORBER ASSEMBLY,Hyundai,מתלים,,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:55311-D3000:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
54661-D3160,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, RIGHT",Hyundai,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54661-D3160:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
55311-D3220,בולם זעזועים אחורי — יונדאי TUCSON,REAR SHOCK ABSORBER ASSEMBLY,Hyundai,מתלים,,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:55311-D3220:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
54651-D3700,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, LEFT",Hyundai,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54651-D3700:Hyundai,יונדאי:TUCSON:2019:2021:GDI
55311-2S411,בולם זעזועים אחורי — יונדאי TUCSON,REAR SHOCK ABSORBER ASSEMBLY,Hyundai,מתלים,,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:55311-2S411:Hyundai,יונדאי:TUCSON:2009:2013:MPI
55311-D3140,בולם זעזועים אחורי — יונדאי TUCSON,REAR SHOCK ABSORBER ASSEMBLY,Hyundai,מתלים,,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:55311-D3140:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
54661-D3150,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, RIGHT",Hyundai,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54661-D3150:Hyundai,יונדאי:TUCSON:2016:2018:GDI / TCI-GDI
55351-2E202,בולם זעזועים אחורי — יונדאי TUCSON,"REAR SHOCK ABSORBER ASSEMBLY, LEFT",Hyundai,מתלים,שמאל,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:55351-2E202:Hyundai,יונדאי:TUCSON:2004:2009:MPI
55361-2E202,בולם זעזועים אחורי — יונדאי TUCSON,"REAR SHOCK ABSORBER ASSEMBLY, RIGHT",Hyundai,מתלים,ימין,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:55361-2E202:Hyundai,יונדאי:TUCSON:2004:2009:MPI
54661-2E201,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, RIGHT",Hyundai,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54661-2E201:Hyundai,יונדאי:TUCSON:2004:2009:MPI
54651-2E201,בולם זעזועים קדמי — יונדאי TUCSON,"FRONT STRUT ASSEMBLY, LEFT",Hyundai,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54651-2E201:Hyundai,יונדאי:TUCSON:2004:2009:MPI
54650-N9200,בולם זעזועים קדמי — יונדאי TUCSON,"STRUT ASSEMBLY, FRONT LEFT",Hyundai,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-shock_absorber.html",1,OEM:54650-N9200:Hyundai,יונדאי:TUCSON:2022:2024:GDI
